mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0033370018005371093,0.0009490677513493004,0.075748872756958,0.009930214124128171,auto,40,25,1,uniform,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 25, 'p': 1, 'weights': 'uniform'}",0.7808032675289313,0.7848876786929885,0.7813351498637602,0.7663487738419619,0.771117166212534,0.7768984072280352,0.006978231724237262,421
0.0026729583740234377,0.0009104253547347429,0.050685453414916995,0.007225862627536587,auto,40,25,1,distance,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 25, 'p': 1, 'weights': 'distance'}",0.7848876786929885,0.7923757658270932,0.7813351498637602,0.7690735694822888,0.7745231607629428,0.7804390649258147,0.008090121999243005,169
0.0027705669403076173,0.0010178251113281938,0.06303300857543945,0.0038939589327680276,auto,40,25,2,uniform,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 25, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7842069434989789,0.7745231607629428,0.7622615803814714,0.776566757493188,0.7764892241659139,0.008202371541519322,493
0.0021522045135498047,0.0005183220787013172,0.04463005065917969,0.0036977081459214855,auto,40,25,2,distance,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",0.7862491490810075,0.7910142954390742,0.773841961852861,0.7656675749318801,0.7779291553133515,0.7789404273236349,0.00897085655714638,289
0.0027601242065429686,0.001097661866682705,0.08164119720458984,0.010053023231252282,auto,40,27,1,uniform,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 27, 'p': 1, 'weights': 'uniform'}",0.7787610619469026,0.7848876786929885,0.779291553133515,0.7683923705722071,0.7724795640326976,0.7767624456756621,0.005741280267048538,469
0.00222926139831543,0.00043818840063764914,0.0643613338470459,0.005628372379895029,auto,40,27,1,distance,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 27, 'p': 1, 'weights': 'distance'}",0.7828454731109599,0.7937372362151123,0.7826975476839237,0.7704359673024523,0.776566757493188,0.7812565963611273,0.007738835093712491,121
0.0028511524200439454,0.0011791303218509567,0.0768510341644287,0.007475433346044606,auto,40,27,2,uniform,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 27, 'p': 2, 'weights': 'uniform'}",0.786929884275017,0.7828454731109599,0.7717983651226158,0.760899182561308,0.779291553133515,0.776352891640683,0.009189373806937308,505
0.002441120147705078,0.0007249394757133976,0.04443755149841309,0.010100688187844,auto,40,27,2,distance,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 27, 'p': 2, 'weights': 'distance'}",0.7876106194690266,0.7876106194690266,0.7724795640326976,0.7643051771117166,0.7752043596730245,0.7774420679510984,0.009044452049176383,385
0.0035303592681884765,0.0015255768789953115,0.08795232772827148,0.004942807511087205,auto,40,29,1,uniform,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 29, 'p': 1, 'weights': 'uniform'}",0.7692307692307693,0.7835262083049693,0.7806539509536785,0.7697547683923706,0.7704359673024523,0.7747203328368479,0.0060975272625253644,601
0.002785778045654297,0.0009442540130675755,0.06461796760559083,0.009648551535467528,auto,40,29,1,distance,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 29, 'p': 1, 'weights': 'distance'}",0.7814840027229408,0.7937372362151123,0.782016348773842,0.7731607629427792,0.7745231607629428,0.7809843022835234,0.007306247489867089,133
0.003102397918701172,0.0009905069564977742,0.07542500495910645,0.008719594981626692,auto,40,29,2,uniform,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 29, 'p': 2, 'weights': 'uniform'}",0.7787610619469026,0.776718856364874,0.7704359673024523,0.7643051771117166,0.776566757493188,0.7733575640438268,0.005315570241081345,637
0.003156089782714844,0.0010962433128344294,0.0517697811126709,0.00872615406597761,auto,40,29,2,distance,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 29, 'p': 2, 'weights': 'distance'}",0.7828454731109599,0.786929884275017,0.7663487738419619,0.7663487738419619,0.7758855585831063,0.7756716927306013,0.008391535897647552,577
0.003218841552734375,0.001352153546727552,0.09007754325866699,0.01360113977452011,ball_tree,20,1,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.002785015106201172,0.0009414167816652388,0.06210722923278809,0.004582963165711827,ball_tree,20,1,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.004590177536010742,0.0002766180646304176,0.10244979858398437,0.01588841355637666,ball_tree,20,1,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.0025531768798828123,0.000947174229330582,0.0623589038848877,0.010985397617146104,ball_tree,20,1,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.0034992218017578123,0.0011609805809023007,0.11491951942443848,0.01780654047685873,ball_tree,20,3,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.7876106194690266,0.776718856364874,0.7758855585831063,0.7677111716621253,0.7704359673024523,0.7756724346763169,0.006847816814627778,565
0.004544115066528321,0.0023031842754860235,0.0753251552581787,0.019505484373890252,ball_tree,20,3,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7773995915588836,0.776566757493188,0.7683923705722071,0.7690735694822888,0.7759447287539206,0.007199911953828449,541
0.00350494384765625,0.001057146392428764,0.11369833946228028,0.020617421320185878,ball_tree,20,3,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.7726344452008169,0.7828454731109599,0.7731607629427792,0.7554495912806539,0.7724795640326976,0.7713139673135815,0.008844964494303113,661
0.004252719879150391,0.0005851150500153282,0.08739633560180664,0.004538776002999781,ball_tree,20,3,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.7726344452008169,0.7835262083049693,0.771117166212534,0.7602179836512262,0.7697547683923706,0.7714501143523834,0.007434789804507906,649
0.0031094074249267576,0.0009017126499930076,0.11924147605895996,0.023409970162688535,ball_tree,20,5,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.7964601769911505,0.7821647379169503,0.7697547683923706,0.7649863760217984,0.7833787465940054,0.779348961183255,0.011093185866322079,241
0.003826284408569336,0.0016567937354193033,0.08173494338989258,0.02371906255780415,ball_tree,20,5,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.8005445881552076,0.786929884275017,0.7752043596730245,0.7683923705722071,0.7833787465940054,0.7828899898538924,0.010931553845445769,49
0.003571176528930664,0.0011828191776172817,0.11225080490112305,0.024114525058234915,ball_tree,20,5,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.7794417971409122,0.7773995915588836,0.7677111716621253,0.771117166212534,0.7724795640326976,0.7736298581214305,0.004258102203536133,613
0.0038308620452880858,0.0024052206779429405,0.0749436855316162,0.012219374303829982,ball_tree,20,5,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.7787610619469026,0.7808032675289313,0.7670299727520435,0.7690735694822888,0.7724795640326976,0.7736294871485727,0.005355902987934898,625
0.003192234039306641,0.001358161453664486,0.09134917259216309,0.014658797968153878,ball_tree,20,7,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.786929884275017,0.7876106194690266,0.7656675749318801,0.7649863760217984,0.7779291553133515,0.7766247220022147,0.009839695401424861,481
0.0029111862182617187,0.001125344801720434,0.06442928314208984,0.007171747859484893,ball_tree,20,7,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.7930565010211028,0.7964601769911505,0.7690735694822888,0.7677111716621253,0.7758855585831063,0.7804373955479547,0.012064691335598917,181
0.0029995918273925783,0.0010647409371352622,0.10009555816650391,0.007900222244309077,ball_tree,20,7,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.7821647379169503,0.7862491490810075,0.7656675749318801,0.7649863760217984,0.7854223433242506,0.7768980362551774,0.009548362996167636,433
0.003184938430786133,0.001032085071324041,0.07285537719726562,0.011187251667951347,ball_tree,20,7,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.7862491490810075,0.7855684138869979,0.7670299727520435,0.7643051771117166,0.7833787465940054,0.7773062918851542,0.00958899140960568,397
0.0036126136779785155,0.0009903417794637972,0.1031064510345459,0.011544272362237406,ball_tree,20,9,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.7971409121851599,0.7855684138869979,0.7677111716621253,0.7622615803814714,0.7833787465940054,0.7792121649419521,0.012639600028403454,265
0.0038627147674560546,0.00118826335534918,0.07784833908081054,0.007437298304133689,ball_tree,20,9,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.7985023825731791,0.7950987066031314,0.7731607629427792,0.7663487738419619,0.782016348773842,0.7830253949469786,0.01234293992990522,37
0.004065752029418945,0.0005290781278816468,0.10977764129638672,0.020799116724022994,ball_tree,20,9,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.7801225323349217,0.7896528250510552,0.7772479564032697,0.7615803814713896,0.779291553133515,0.7775790496788302,0.009069123783607573,349
0.003101205825805664,0.0012918482692026625,0.0806769847869873,0.008697859328600711,ball_tree,20,9,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.776718856364874,0.7916950306330838,0.776566757493188,0.760899182561308,0.7786103542234333,0.7768980362551774,0.009777405034192653,433
0.003280353546142578,0.0012493259250940276,0.10627403259277343,0.02371334292928055,ball_tree,20,11,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.7821647379169503,0.7828454731109599,0.771117166212534,0.7643051771117166,0.7806539509536785,0.7762173010611679,0.007306142684142115,517
0.0025982379913330076,0.0009325621518309662,0.07871122360229492,0.008827600159577833,ball_tree,20,11,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.7876106194690266,0.7923757658270932,0.7772479564032697,0.7697547683923706,0.7840599455040872,0.7822098111191694,0.00794589774343694,73
0.003696298599243164,0.0013040860385490427,0.12320165634155274,0.026104874073701965,ball_tree,20,11,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.7794417971409122,0.7944179714091218,0.7752043596730245,0.7677111716621253,0.7806539509536785,0.7794858501677724,0.008732798631017818,229
0.0028004169464111326,0.0009443388517242275,0.0702587604522705,0.02272636599539406,ball_tree,20,11,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.7821647379169503,0.7944179714091218,0.7799727520435967,0.7656675749318801,0.7806539509536785,0.7805753974510454,0.009129681060192697,145
0.0036996841430664063,0.0007789197462617701,0.12788643836975097,0.02762502311225498,ball_tree,20,13,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",0.7842069434989789,0.7882913546630361,0.7731607629427792,0.7663487738419619,0.779291553133515,0.7782598776160542,0.007809453787579571,325
0.0036224365234375,0.001105688379943589,0.09412651062011719,0.012214194313423066,ball_tree,20,13,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7937372362151123,0.7752043596730245,0.7717983651226158,0.782016348773842,0.782209532889526,0.00809170793113503,85
0.0034623146057128906,0.0011690240365677142,0.11568379402160645,0.02035828771359993,ball_tree,20,13,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7903335602450646,0.771117166212534,0.7683923705722071,0.779291553133515,0.7788044657712618,0.008217895763213285,313
0.003380107879638672,0.0011186504851424257,0.09369511604309082,0.013262471655903642,ball_tree,20,13,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",0.7903335602450646,0.7896528250510552,0.7724795640326976,0.7677111716621253,0.7806539509536785,0.7801662143889242,0.009031293081227024,193
0.0034291744232177734,0.001694450701111492,0.1275559902191162,0.014479366927586152,ball_tree,20,15,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.7876106194690266,0.786929884275017,0.773841961852861,0.7677111716621253,0.779291553133515,0.7790770380785089,0.007630519824059752,277
0.003364372253417969,0.0016299761161487503,0.08999958038330078,0.024058755517217985,ball_tree,20,15,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7950987066031314,0.7772479564032697,0.7677111716621253,0.7833787465940054,0.7823455871851136,0.00937244452043765,61
0.0030832767486572267,0.0012489573903412701,0.07313976287841797,0.0065849451173432254,ball_tree,20,15,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7882913546630361,0.7704359673024523,0.7677111716621253,0.773841961852861,0.7770336268346927,0.008112294047357976,409
0.00493931770324707,0.0036994022404910746,0.08119993209838867,0.031581221888769516,ball_tree,20,15,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.7882913546630361,0.7903335602450646,0.7786103542234333,0.7656675749318801,0.7758855585831063,0.779757680529304,0.008938832001418212,217
0.003930377960205078,0.0017206843274714988,0.11242117881774902,0.0279892322170317,ball_tree,20,17,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 17, 'p': 1, 'weights': 'uniform'}",0.7835262083049693,0.7923757658270932,0.7806539509536785,0.7670299727520435,0.7861035422343324,0.7819378880144234,0.00839903758181476,97
0.003566598892211914,0.0008886393443304923,0.08893208503723145,0.021817360658407454,ball_tree,20,17,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 17, 'p': 1, 'weights': 'distance'}",0.786929884275017,0.8005445881552076,0.7833787465940054,0.7683923705722071,0.7861035422343324,0.785069826366154,0.010246891420359864,1
0.003438568115234375,0.0010978975522002985,0.13288211822509766,0.03335005148391785,ball_tree,20,17,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 17, 'p': 2, 'weights': 'uniform'}",0.7835262083049693,0.7862491490810075,0.773841961852861,0.7649863760217984,0.7683923705722071,0.7753992131665687,0.008291166522591722,589
0.002805948257446289,0.0009570448322930409,0.06380939483642578,0.015604272810211888,ball_tree,20,17,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 17, 'p': 2, 'weights': 'distance'}",0.7855684138869979,0.7876106194690266,0.7724795640326976,0.7677111716621253,0.771117166212534,0.7768973870526763,0.008090422999652474,457
0.0045135498046875,0.0003781865334169683,0.09818315505981445,0.02995327233623252,ball_tree,20,19,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 19, 'p': 1, 'weights': 'uniform'}",0.7808032675289313,0.7910142954390742,0.7813351498637602,0.7670299727520435,0.782016348773842,0.7804398068715301,0.007681961815450865,157
0.0037601947784423827,0.0017025325438249808,0.10978341102600098,0.012207550983056323,ball_tree,20,19,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",0.7848876786929885,0.8019060585432267,0.7867847411444142,0.7663487738419619,0.7833787465940054,0.7846611997633193,0.011304295681717135,13
0.0033127784729003905,0.0010884184888270768,0.1240020751953125,0.010923065932426469,ball_tree,20,19,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 19, 'p': 2, 'weights': 'uniform'}",0.7842069434989789,0.7903335602450646,0.773841961852861,0.7656675749318801,0.7656675749318801,0.7759435230921329,0.009909228697631825,553
0.005610895156860351,0.0015354830152530092,0.08948941230773926,0.016496914594508656,ball_tree,20,19,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 19, 'p': 2, 'weights': 'distance'}",0.7842069434989789,0.7903335602450646,0.773841961852861,0.760899182561308,0.771117166212534,0.7760797628741493,0.010288896365219145,529
0.004285860061645508,0.003017321846605456,0.12653727531433107,0.010116653472661384,ball_tree,20,21,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",0.7828454731109599,0.7848876786929885,0.7833787465940054,0.7704359673024523,0.7779291553133515,0.7798954042027515,0.005274589396902157,205
0.003214597702026367,0.0012854979535843432,0.09294462203979492,0.013717093699370235,ball_tree,20,21,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",0.786929884275017,0.7964601769911505,0.7867847411444142,0.7717983651226158,0.7786103542234333,0.7841167043513261,0.00836008482620781,25
0.003891658782958984,0.0012604815340607918,0.11884355545043945,0.03529877131851547,ball_tree,20,21,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",0.786929884275017,0.7842069434989789,0.7752043596730245,0.7717983651226158,0.7690735694822888,0.777442624410385,0.006966673306578181,373
0.002567625045776367,0.0010067084016717478,0.06594514846801758,0.010801390528353822,ball_tree,20,21,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",0.7855684138869979,0.7950987066031314,0.773841961852861,0.7683923705722071,0.7717983651226158,0.7789399636075627,0.009932624003297473,301
0.0036739349365234376,0.0010281683793986799,0.1152193546295166,0.008018473466987048,ball_tree,20,23,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 23, 'p': 1, 'weights': 'uniform'}",0.7760381211708646,0.786929884275017,0.7806539509536785,0.7677111716621253,0.7758855585831063,0.7774437373289583,0.006315361710079524,361
0.0033367633819580077,0.0015640099353093945,0.08538346290588379,0.006454278042230472,ball_tree,20,23,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 23, 'p': 1, 'weights': 'distance'}",0.7862491490810075,0.7944179714091218,0.7806539509536785,0.7690735694822888,0.7779291553133515,0.7816647592478897,0.0084519297257863,109
0.003122758865356445,0.0012815663599903468,0.1156641960144043,0.014317590558545657,ball_tree,20,23,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 23, 'p': 2, 'weights': 'uniform'}",0.7882913546630361,0.7828454731109599,0.7717983651226158,0.7643051771117166,0.7826975476839237,0.7779875835384504,0.00868867335055725,337
0.0027701854705810547,0.0007150598734663822,0.08368592262268067,0.01216998299676747,ball_tree,20,23,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 23, 'p': 2, 'weights': 'distance'}",0.7910142954390742,0.7910142954390742,0.7704359673024523,0.7656675749318801,0.7779291553133515,0.7792122576851664,0.010399079245344542,253
0.003497791290283203,0.001111111846702098,0.1115943431854248,0.01433490368301179,ball_tree,20,25,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 25, 'p': 1, 'weights': 'uniform'}",0.7808032675289313,0.7848876786929885,0.7813351498637602,0.7663487738419619,0.771117166212534,0.7768984072280352,0.006978231724237262,421
0.0037871837615966798,0.0009298442032879234,0.09420943260192871,0.008244989905705543,ball_tree,20,25,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 25, 'p': 1, 'weights': 'distance'}",0.7848876786929885,0.7923757658270932,0.7813351498637602,0.7690735694822888,0.7745231607629428,0.7804390649258147,0.008090121999243005,169
0.0036019325256347657,0.0012367917920222877,0.11818604469299317,0.01271668772027224,ball_tree,20,25,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 25, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7842069434989789,0.7745231607629428,0.7622615803814714,0.776566757493188,0.7764892241659139,0.008202371541519322,493
0.003056764602661133,0.0013459372315002718,0.09359683990478515,0.01380797022584556,ball_tree,20,25,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",0.7862491490810075,0.7910142954390742,0.773841961852861,0.7656675749318801,0.7779291553133515,0.7789404273236349,0.00897085655714638,289
0.002903175354003906,0.000962902912100246,0.11442770957946777,0.01153225308682444,ball_tree,20,27,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 27, 'p': 1, 'weights': 'uniform'}",0.7787610619469026,0.7848876786929885,0.779291553133515,0.7683923705722071,0.7724795640326976,0.7767624456756621,0.005741280267048538,469
0.0026599884033203123,0.0008142952967311317,0.08627958297729492,0.008020869772351231,ball_tree,20,27,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 27, 'p': 1, 'weights': 'distance'}",0.7828454731109599,0.7937372362151123,0.7826975476839237,0.7704359673024523,0.776566757493188,0.7812565963611273,0.007738835093712491,121
0.0029226303100585937,0.001002443322651452,0.121376371383667,0.005852813225041464,ball_tree,20,27,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 27, 'p': 2, 'weights': 'uniform'}",0.786929884275017,0.7828454731109599,0.7717983651226158,0.760899182561308,0.779291553133515,0.776352891640683,0.009189373806937308,505
0.0036910533905029296,0.0013780811548988762,0.10369338989257812,0.004167745009825663,ball_tree,20,27,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 27, 'p': 2, 'weights': 'distance'}",0.7876106194690266,0.7876106194690266,0.7724795640326976,0.7643051771117166,0.7752043596730245,0.7774420679510984,0.009044452049176383,385
0.0028284072875976564,0.001245298143109769,0.10615954399108887,0.017043001347216733,ball_tree,20,29,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 29, 'p': 1, 'weights': 'uniform'}",0.7692307692307693,0.7835262083049693,0.7806539509536785,0.7697547683923706,0.7704359673024523,0.7747203328368479,0.0060975272625253644,601
0.002579355239868164,0.0008891512767256333,0.09041290283203125,0.017758161675872686,ball_tree,20,29,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 29, 'p': 1, 'weights': 'distance'}",0.7814840027229408,0.7937372362151123,0.782016348773842,0.7731607629427792,0.7745231607629428,0.7809843022835234,0.007306247489867089,133
0.0029938220977783203,0.0011487488817699513,0.11635980606079102,0.009167705717074405,ball_tree,20,29,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 29, 'p': 2, 'weights': 'uniform'}",0.7787610619469026,0.776718856364874,0.7704359673024523,0.7643051771117166,0.776566757493188,0.7733575640438268,0.005315570241081345,637
0.0034316539764404296,0.0014286351343795348,0.08659915924072266,0.011168336963463412,ball_tree,20,29,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 29, 'p': 2, 'weights': 'distance'}",0.7828454731109599,0.786929884275017,0.7663487738419619,0.7663487738419619,0.7758855585831063,0.7756716927306013,0.008391535897647552,577
0.0031420230865478516,0.0010271328468636964,0.08790793418884277,0.010330767435910389,ball_tree,30,1,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.0035080909729003906,0.0012622606701833874,0.08619475364685059,0.0073346641759493205,ball_tree,30,1,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.003971672058105469,0.0010474754756875755,0.086981201171875,0.00643150166248533,ball_tree,30,1,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.002932167053222656,0.0010440570964413,0.06161060333251953,0.011747633214045034,ball_tree,30,1,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.003200387954711914,0.0015520764464003916,0.1143639087677002,0.01260320435409614,ball_tree,30,3,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.7876106194690266,0.776718856364874,0.7758855585831063,0.7677111716621253,0.7704359673024523,0.7756724346763169,0.006847816814627778,565
0.003937625885009765,0.0008404501931638782,0.07214956283569336,0.0107255712865443,ball_tree,30,3,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7773995915588836,0.776566757493188,0.7683923705722071,0.7690735694822888,0.7759447287539206,0.007199911953828449,541
0.0037706851959228515,0.000879843232790182,0.0872495174407959,0.009324568126899064,ball_tree,30,3,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.7726344452008169,0.7828454731109599,0.7731607629427792,0.7554495912806539,0.7724795640326976,0.7713139673135815,0.008844964494303113,661
