mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.133325862884521,0.10108692457290767,0.07109637260437011,0.004886884661610074,True,gini,30,log2,1,10,500,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.8434309053778081,0.8488767869298843,0.8351498637602179,0.829700272479564,0.8310626702997275,0.8376440997694404,0.007379718140136927,5
1.2417105674743651,0.058489193042864,0.018647003173828124,0.00501397698899047,True,gini,30,log2,2,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8420694349897889,0.8427501701837985,0.8337874659400545,0.8256130790190735,0.8194822888283378,0.8327404877922107,0.009109324412081935,585
2.434184503555298,0.005474761800452292,0.030341386795043945,0.003738763512683275,True,gini,30,log2,2,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8427501701837985,0.8420694349897889,0.832425068119891,0.8283378746594006,0.8283378746594006,0.8347840845224559,0.006406357058116438,325
6.006070518493653,0.08640346227883637,0.07375359535217285,0.0026255415291560084,True,gini,30,log2,2,2,500,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.8434309053778081,0.8502382573179034,0.832425068119891,0.8269754768392371,0.8337874659400545,0.8373714347189788,0.008338580495931516,11
1.1881032943725587,0.016181055920276667,0.014265012741088868,0.0025416901967529174,True,gini,30,log2,2,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8373042886317222,0.8488767869298843,0.8344686648501363,0.829700272479564,0.837874659400545,0.8376449344583705,0.006317114304044325,3
2.4223493576049804,0.029892291260227234,0.032000064849853516,0.0027286769500110887,True,gini,30,log2,2,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8352620830496936,0.8475153165418652,0.8303814713896458,0.8269754768392371,0.832425068119891,0.8345118831880665,0.007040803906189157,379
6.066942930221558,0.07825065285509766,0.07912001609802247,0.0016410347758277213,True,gini,30,log2,2,5,500,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.8407079646017699,0.8420694349897889,0.8303814713896458,0.8290190735694822,0.8317438692098093,0.8347843627520991,0.005477772340491222,315
1.1773027896881103,0.022008761084362272,0.01733393669128418,0.0023919444604400936,True,gini,30,log2,2,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8373042886317222,0.8468345813478557,0.8331062670299727,0.8337874659400545,0.8283378746594006,0.8358740955218013,0.006180408147255135,129
2.3852285861968996,0.042231596165604235,0.02795095443725586,0.0028534872846393755,True,gini,30,log2,2,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8386657590197413,0.8475153165418652,0.8310626702997275,0.8283378746594006,0.8303814713896458,0.835192618382076,0.007086645382344123,237
6.002833127975464,0.0713612431503598,0.07112693786621094,0.005325702461434496,True,gini,30,log2,2,10,500,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.8407079646017699,0.8441116405718175,0.8331062670299727,0.829700272479564,0.8290190735694822,0.8353290436505212,0.00604162763674175,217
1.1457578182220458,0.021985491814165932,0.014756250381469726,0.002575193343911476,True,gini,30,log2,4,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8379850238257318,0.8454731109598366,0.8351498637602179,0.8317438692098093,0.8276566757493188,0.8356017087009828,0.006022215730661611,165
2.3410082340240477,0.03412685394353735,0.029806900024414062,0.002065278062927661,True,gini,30,log2,4,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8359428182437032,0.8454731109598366,0.8310626702997275,0.832425068119891,0.8303814713896458,0.8350570278025607,0.005550177374587121,255
5.805156517028808,0.05554630139263691,0.07332849502563477,0.0060573554731925905,True,gini,30,log2,4,2,500,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.8413886997957795,0.8475153165418652,0.829700272479564,0.8303814713896458,0.8344686648501363,0.8366908850113981,0.006824271506495471,45
1.1569081783294677,0.02395000184592513,0.013920021057128907,0.0016255214675787238,True,gini,30,log2,4,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8379850238257318,0.8454731109598366,0.8351498637602179,0.8317438692098093,0.8276566757493188,0.8356017087009828,0.006022215730661611,165
2.3566272258758545,0.03366943855659482,0.02961897850036621,0.006454370945106674,True,gini,30,log2,4,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8359428182437032,0.8454731109598366,0.8310626702997275,0.832425068119891,0.8303814713896458,0.8350570278025607,0.005550177374587121,255
5.834593343734741,0.05450749382196061,0.07382183074951172,0.0022265136574364385,True,gini,30,log2,4,5,500,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.8413886997957795,0.8475153165418652,0.829700272479564,0.8303814713896458,0.8344686648501363,0.8366908850113981,0.006824271506495471,45
1.1490974426269531,0.03136332265487246,0.018370532989501955,0.004820457100727272,True,gini,30,log2,4,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8339006126616746,0.8427501701837985,0.832425068119891,0.8365122615803815,0.8262942779291553,0.8343764780949801,0.005367246940784508,393
2.3047134399414064,0.020038260868247615,0.02828669548034668,0.004743192160706089,True,gini,30,log2,4,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8366235534377128,0.8427501701837985,0.8337874659400545,0.832425068119891,0.8256130790190735,0.834239867340106,0.005586176758314182,411
5.827502584457397,0.041885052775534844,0.07289080619812012,0.008245920018715496,True,gini,30,log2,4,10,500,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.8420694349897889,0.8441116405718175,0.829700272479564,0.829700272479564,0.829700272479564,0.8350563786000598,0.006591575648124194,269
0.0008166790008544922,5.023216368308506e-05,0.0,0.0,True,entropy,,auto,1,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,865
0.0007731437683105469,4.041863698393473e-05,0.0,0.0,True,entropy,,auto,1,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,865
0.0008362770080566406,0.0003428585371153766,0.0,0.0,True,entropy,,auto,1,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,,,865
0.0007771968841552735,2.9046154955159387e-05,0.0,0.0,True,entropy,,auto,1,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,865
0.0008246421813964844,5.7861472860992265e-05,0.0,0.0,True,entropy,,auto,1,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,865
0.0008192062377929688,8.495185531346942e-05,0.0,0.0,True,entropy,,auto,1,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,,,865
0.0007974624633789063,3.182308451428977e-05,0.0,0.0,True,entropy,,auto,1,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,865
0.0008656501770019532,0.0001955978467006959,0.0,0.0,True,entropy,,auto,1,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,865
0.0007153987884521484,9.552663389437013e-05,0.0,0.0,True,entropy,,auto,1,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,,,865
0.0007536411285400391,9.47263148638841e-05,0.0,0.0,True,entropy,,auto,2,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,865
0.0007535934448242188,0.00011737474260289322,0.0,0.0,True,entropy,,auto,2,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,865
0.0007716178894042969,8.565986376370565e-05,0.0,0.0,True,entropy,,auto,2,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,,,865
0.0007205486297607421,0.0001612754911664643,0.0,0.0,True,entropy,,auto,2,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,865
0.0007663249969482421,0.0001378806119774235,0.0,0.0,True,entropy,,auto,2,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,865
0.0007526397705078125,0.00013697958881518096,0.0,0.0,True,entropy,,auto,2,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,,,865
0.000753021240234375,0.00010436729115709056,0.0,0.0,True,entropy,,auto,2,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,865
0.00076904296875,0.00013040363848405265,0.0,0.0,True,entropy,,auto,2,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,865
0.0004668712615966797,0.00023789760891269228,0.0,0.0,True,entropy,,auto,2,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,,,865
0.0009053707122802735,0.00027987345969021757,0.0,0.0,True,entropy,,auto,4,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,865
0.0007594108581542968,0.00012113497812982722,0.0,0.0,True,entropy,,auto,4,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,865
0.0007601737976074219,9.491222940067279e-05,0.0,0.0,True,entropy,,auto,4,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,,,865
0.0006583213806152343,0.00010289681842229766,0.0,0.0,True,entropy,,auto,4,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,865
0.0006222248077392579,8.17229057631551e-05,0.0,0.0,True,entropy,,auto,4,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,865
0.0006336688995361329,9.599116915069037e-05,0.0,0.0,True,entropy,,auto,4,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,,,865
0.0006891250610351563,0.00012708051115120498,0.0,0.0,True,entropy,,auto,4,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,865
0.0006712913513183594,0.00012828785998040713,0.0,0.0,True,entropy,,auto,4,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,865
0.0006789207458496094,0.00010511708328556828,0.0,0.0,True,entropy,,auto,4,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,,,865
1.4456913948059082,0.0438085512560036,0.015833282470703126,0.0010786769600526463,True,entropy,,sqrt,1,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8379850238257318,0.8475153165418652,0.8344686648501363,0.8235694822888283,0.8303814713896458,0.8347839917792415,0.007969693549160408,327
2.9415420055389405,0.07121889576297608,0.03134417533874512,0.0030939106266284146,True,entropy,,sqrt,1,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8386657590197413,0.8529611980939414,0.8351498637602179,0.8249318801089919,0.829700272479564,0.8362817946924913,0.009563514490701966,93
7.400692939758301,0.1394629641329991,0.07979283332824708,0.010011888671763648,True,entropy,,sqrt,1,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.8400272294077604,0.8502382573179034,0.8317438692098093,0.8256130790190735,0.8283378746594006,0.8351920619227895,0.008948672191703096,251
1.4584416389465331,0.028595539923248346,0.015799856185913085,0.0026479405943804772,True,entropy,,sqrt,1,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8366235534377128,0.8488767869298843,0.8317438692098093,0.8317438692098093,0.8283378746594006,0.8354651906893233,0.007207049588768847,201
2.9438682079315184,0.05372620022879226,0.03244786262512207,0.003721852209566896,True,entropy,,sqrt,1,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8427501701837985,0.852280462899932,0.8331062670299727,0.8269754768392371,0.8317438692098093,0.8373712492325499,0.009045960485671368,13
7.266564273834229,0.11616191432754622,0.07814297676086426,0.002465835398957456,True,entropy,,sqrt,1,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.8393464942137508,0.853641933287951,0.8317438692098093,0.8262942779291553,0.8242506811989101,0.8350554511679154,0.010661502273953282,279
1.4708467483520509,0.027588744582083984,0.015060186386108398,0.0010696267604545149,True,entropy,,sqrt,1,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8393464942137508,0.8475153165418652,0.8317438692098093,0.829700272479564,0.8303814713896458,0.835737484766927,0.00682387056184922,149
2.8661643981933596,0.08736944972227707,0.027860260009765624,0.0023197690924347454,True,entropy,,sqrt,1,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8400272294077604,0.8502382573179034,0.832425068119891,0.8310626702997275,0.8242506811989101,0.8356007812688386,0.008869650782113865,181
7.19633297920227,0.11509550118243823,0.07172122001647949,0.0048217486485550905,True,entropy,,sqrt,1,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.8413886997957795,0.8461538461538461,0.8337874659400545,0.8249318801089919,0.832425068119891,0.8357373920237127,0.007375263863680119,151
1.4503071784973145,0.058606886614126344,0.016229963302612303,0.00245221160181418,True,entropy,,sqrt,2,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8379850238257318,0.8468345813478557,0.8392370572207084,0.8310626702997275,0.8317438692098093,0.8373726403807664,0.005742441603011997,9
2.8321825504302978,0.032797210811764246,0.031929731369018555,0.0019071599032489449,True,entropy,,sqrt,2,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8339006126616746,0.8454731109598366,0.8331062670299727,0.8276566757493188,0.8331062670299727,0.834648586686155,0.005854470245635576,349
7.115121221542358,0.13382819124367729,0.0739248275756836,0.004383732527836936,True,entropy,,sqrt,2,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.8366235534377128,0.8461538461538461,0.829700272479564,0.8303814713896458,0.8351498637602179,0.8356018014441972,0.005910562788089489,163
1.441164779663086,0.022026039851146626,0.017260074615478516,0.0016837258137147816,True,entropy,,sqrt,2,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8400272294077604,0.8495575221238938,0.8337874659400545,0.8235694822888283,0.8276566757493188,0.8349196751019712,0.009200147939052635,301
2.8364052295684816,0.044210089596673975,0.03257761001586914,0.005504100005582851,True,entropy,,sqrt,2,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8413886997957795,0.8509189925119128,0.8337874659400545,0.8235694822888283,0.8310626702997275,0.8361454621672605,0.009330583357458302,115
7.172201776504517,0.1460281928519373,0.07612261772155762,0.007963929680175853,True,entropy,,sqrt,2,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.8400272294077604,0.8495575221238938,0.8337874659400545,0.8256130790190735,0.8290190735694822,0.835600874012053,0.008494059610457851,179
1.4294296264648438,0.045977996788659256,0.016848993301391602,0.0038948173836857525,True,entropy,,sqrt,2,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8379850238257318,0.8488767869298843,0.8283378746594006,0.8249318801089919,0.8310626702997275,0.834238847164747,0.008483305156679761,415
2.809890556335449,0.06454503022379758,0.02808380126953125,0.0034242968335018364,True,entropy,,sqrt,2,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8386657590197413,0.8481960517358748,0.8283378746594006,0.8256130790190735,0.8310626702997275,0.8343750869467634,0.008168497459274057,403
7.023317337036133,0.11859927721222743,0.07046265602111816,0.0036432232246864375,True,entropy,,sqrt,2,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.8407079646017699,0.8434309053778081,0.8331062670299727,0.829700272479564,0.8344686648501363,0.8362828148678503,0.005047546113763386,85
1.3742961406707763,0.030267037974846072,0.015347766876220702,0.0007378264293918844,True,entropy,,sqrt,4,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8393464942137508,0.8420694349897889,0.8331062670299727,0.8310626702997275,0.8283378746594006,0.8347845482385281,0.005140224304477161,309
2.719096803665161,0.06219557144911153,0.0315096378326416,0.0029033722427602667,True,entropy,,sqrt,4,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8400272294077604,0.8441116405718175,0.832425068119891,0.8249318801089919,0.8283378746594006,0.8339667385735723,0.007146161346237538,437
6.780039596557617,0.07859516944058749,0.07369723320007324,0.0057869228109055275,True,entropy,,sqrt,4,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.8420694349897889,0.8413886997957795,0.8317438692098093,0.829700272479564,0.8283378746594006,0.8346480302268684,0.0058863638371579605,359
1.3611852169036864,0.04718198929135181,0.015777444839477538,0.0011347697676370755,True,entropy,,sqrt,4,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8393464942137508,0.8420694349897889,0.8331062670299727,0.8310626702997275,0.8283378746594006,0.8347845482385281,0.005140224304477161,309
2.700187015533447,0.05311711127343506,0.02926011085510254,0.001888975656503123,True,entropy,,sqrt,4,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8400272294077604,0.8441116405718175,0.832425068119891,0.8249318801089919,0.8283378746594006,0.8339667385735723,0.007146161346237538,437
6.798415040969848,0.11225982802064688,0.08175768852233886,0.02430326907398712,True,entropy,,sqrt,4,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.8420694349897889,0.8413886997957795,0.8317438692098093,0.829700272479564,0.8283378746594006,0.8346480302268684,0.0058863638371579605,359
1.3815554618835448,0.04827528774898505,0.017087793350219725,0.00207701274100956,True,entropy,,sqrt,4,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8332198774676651,0.8481960517358748,0.8317438692098093,0.8303814713896458,0.829700272479564,0.8346483084565118,0.006880501274988023,351
2.7380293369293214,0.04125905323109013,0.031190776824951173,0.005845217883784634,True,entropy,,sqrt,4,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8352620830496936,0.8475153165418652,0.8310626702997275,0.8310626702997275,0.8337874659400545,0.8357380412262136,0.006106614128858817,145
6.96199402809143,0.0318444516292077,0.07484383583068847,0.00941253476478466,True,entropy,,sqrt,4,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.8359428182437032,0.8441116405718175,0.8283378746594006,0.8303814713896458,0.8337874659400545,0.8345122541609242,0.005475516040667184,373
1.5034830093383789,0.042056743024587624,0.017243099212646485,0.0029364078426346676,True,entropy,,log2,1,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8379850238257318,0.8475153165418652,0.8344686648501363,0.8235694822888283,0.8303814713896458,0.8347839917792415,0.007969693549160408,327
3.0044092655181887,0.04553300871553593,0.03311171531677246,0.002431065564877511,True,entropy,,log2,1,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8386657590197413,0.8529611980939414,0.8351498637602179,0.8249318801089919,0.829700272479564,0.8362817946924913,0.009563514490701966,93
7.489697790145874,0.18109806638587125,0.07501683235168458,0.004129435626713402,True,entropy,,log2,1,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.8400272294077604,0.8502382573179034,0.8317438692098093,0.8256130790190735,0.8283378746594006,0.8351920619227895,0.008948672191703096,251
1.5323193073272705,0.06403857859342343,0.014197921752929688,0.0015669768511353628,True,entropy,,log2,1,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8366235534377128,0.8488767869298843,0.8317438692098093,0.8317438692098093,0.8283378746594006,0.8354651906893233,0.007207049588768847,201
2.9676488876342773,0.05991177599801065,0.030744647979736327,0.00534026344822748,True,entropy,,log2,1,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8427501701837985,0.852280462899932,0.8331062670299727,0.8269754768392371,0.8317438692098093,0.8373712492325499,0.009045960485671368,13
