mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06150236129760742,0.005438833764205706,0.002745914459228516,0.0012283454621859287,10,14,8,"{'max_depth': 10, 'min_samples_leaf': 14, 'min_samples_split': 8}",0.8053097345132744,0.808713410483322,0.8051771117166212,0.8099455040871935,0.805858310626703,0.8070008142854228,0.001954233365344182,183
0.060036516189575194,0.007500799418554081,0.0018417835235595703,0.00039576358089744087,10,14,10,"{'max_depth': 10, 'min_samples_leaf': 14, 'min_samples_split': 10}",0.8039482641252553,0.8093941456773315,0.8051771117166212,0.8072207084468664,0.80858310626703,0.806864667246621,0.002041142325645633,188
0.0628288745880127,0.006728469895784278,0.002606058120727539,0.0005927133943603746,10,14,12,"{'max_depth': 10, 'min_samples_leaf': 14, 'min_samples_split': 12}",0.8059904697072838,0.808713410483322,0.8051771117166212,0.8099455040871935,0.805858310626703,0.8071369613242247,0.0018527550038283434,176
0.06256279945373536,0.0014938720487011525,0.002170753479003906,0.0005350176322955656,10,14,14,"{'max_depth': 10, 'min_samples_leaf': 14, 'min_samples_split': 14}",0.8059904697072838,0.8093941456773315,0.8051771117166212,0.8099455040871935,0.8065395095367848,0.8074093481450431,0.001903902461000106,155
0.06067662239074707,0.009544321293458776,0.0021950244903564454,0.0006348568379107351,10,14,16,"{'max_depth': 10, 'min_samples_leaf': 14, 'min_samples_split': 16}",0.8046289993192648,0.8093941456773315,0.8051771117166212,0.8044959128065395,0.80858310626703,0.8064558551573574,0.002096316270141564,213
0.06016926765441895,0.005650003209172927,0.0018348217010498047,0.00032199434581057764,10,14,18,"{'max_depth': 10, 'min_samples_leaf': 14, 'min_samples_split': 18}",0.8039482641252553,0.8093941456773315,0.8051771117166212,0.8099455040871935,0.8079019073569482,0.8072733865926699,0.002344511767089284,162
0.06059422492980957,0.007906228502971903,0.0021830081939697267,0.00034150521333244625,10,16,2,"{'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 2}",0.8039482641252553,0.8107556160653506,0.8072207084468664,0.8051771117166212,0.8051771117166212,0.8064557624141429,0.0023929616267756326,214
0.055322456359863284,0.00713527123542286,0.0017176628112792968,0.00022719965112537717,10,16,4,"{'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 4}",0.8039482641252553,0.8107556160653506,0.8072207084468664,0.8044959128065395,0.803133514986376,0.8059108032860776,0.0027840570296952054,246
0.06394801139831544,0.006971123522114083,0.002407217025756836,0.00025350475174767956,10,16,6,"{'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 6}",0.8039482641252553,0.8107556160653506,0.8072207084468664,0.8044959128065395,0.8051771117166212,0.8063195226321266,0.002479700918386512,222
0.0643545150756836,0.007641546946037989,0.0021058082580566405,0.00037083489983216647,10,16,8,"{'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 8}",0.8039482641252553,0.8114363512593601,0.8079019073569482,0.8044959128065395,0.8038147138964578,0.8063194298889123,0.0029633887048272434,224
0.06777501106262207,0.011208657893940929,0.0023506641387939452,0.0005823467301718074,10,16,10,"{'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 10}",0.8039482641252553,0.8114363512593601,0.8079019073569482,0.8044959128065395,0.8051771117166212,0.8065919094529448,0.0027773521965822204,205
0.06222343444824219,0.008164445793484899,0.0018480777740478515,0.00033958843303095695,10,16,12,"{'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 12}",0.8039482641252553,0.8107556160653506,0.8079019073569482,0.8024523160762943,0.805858310626703,0.8061832828501103,0.0029285125897100532,237
0.0684269905090332,0.009855787114127192,0.0021278858184814453,0.0005322799302470647,10,16,14,"{'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 14}",0.8039482641252553,0.8121170864533697,0.8072207084468664,0.8044959128065395,0.8038147138964578,0.8063193371456977,0.0031510750059850594,225
0.06702313423156739,0.011592004117943368,0.0021608352661132814,0.0005602484428213097,10,16,16,"{'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 16}",0.8039482641252553,0.8114363512593601,0.8079019073569482,0.8051771117166212,0.805858310626703,0.8068643890169775,0.0026207695759583385,191
0.06004490852355957,0.008061289355711229,0.0017737865447998047,0.0003686943451156474,10,16,18,"{'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 18}",0.8039482641252553,0.8121170864533697,0.8072207084468664,0.8024523160762943,0.805858310626703,0.8063193371456977,0.0033230934963638095,225
0.0678018569946289,0.0196164699649695,0.0024845123291015623,0.0006899597794007574,10,18,2,"{'max_depth': 10, 'min_samples_leaf': 18, 'min_samples_split': 2}",0.8012253233492171,0.818924438393465,0.8119891008174387,0.8044959128065395,0.7935967302452316,0.8060463011223783,0.008738428158803664,243
0.0687476634979248,0.00657131293989717,0.0022088050842285155,0.00040642346292685917,10,18,4,"{'max_depth': 10, 'min_samples_leaf': 18, 'min_samples_split': 4}",0.8019060585432267,0.818924438393465,0.8119891008174387,0.803133514986376,0.7949591280653951,0.8061824481611802,0.00836208043242217,239
0.06382770538330078,0.010225218957115355,0.003539371490478516,0.0028752281098840217,10,18,6,"{'max_depth': 10, 'min_samples_leaf': 18, 'min_samples_split': 6}",0.8019060585432267,0.818924438393465,0.8126702997275205,0.8072207084468664,0.7956403269754768,0.8072723664173111,0.008111876918206994,168
0.06975202560424805,0.010425556637708984,0.0019722461700439455,0.00038017325029982463,10,18,8,"{'max_depth': 10, 'min_samples_leaf': 18, 'min_samples_split': 8}",0.8012253233492171,0.818924438393465,0.8126702997275205,0.8044959128065395,0.7949591280653951,0.8064550204684273,0.008455287772623696,217
0.06866416931152344,0.014854529466466546,0.0019042491912841797,0.00039143053760865867,10,18,10,"{'max_depth': 10, 'min_samples_leaf': 18, 'min_samples_split': 10}",0.8012253233492171,0.818924438393465,0.8126702997275205,0.8024523160762943,0.7942779291553134,0.805910061340362,0.008766802206721064,249
0.06591672897338867,0.005369209915824474,0.0021968841552734374,0.00040179665603592383,10,18,12,"{'max_depth': 10, 'min_samples_leaf': 18, 'min_samples_split': 12}",0.8012253233492171,0.818924438393465,0.8126702997275205,0.8051771117166212,0.7949591280653951,0.8065912602504438,0.008428067372125767,207
